"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-29","2022","05","29","","15.8","","10.9","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","20","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-30","2022","05","30","","14.4","","9.6","","12.0","","6.0","","0.0","","5.1","","0.0","","5.1","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-05-31","2022","05","31","","17.5","","11.3","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-01","2022","06","01","","18.2","","10.3","","14.3","","3.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-02","2022","06","02","","20.4","","13.2","","16.8","","1.2","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-03","2022","06","03","","17.4","","13.8","","15.6","","2.4","","0.0","","9.0","","0.0","","9.0","","","","10","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-04","2022","06","04","","20.6","","12.4","","16.5","","1.5","","0.0","","8.0","","0.0","","8.0","","","","9","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-05","2022","06","05","","19.8","","12.3","","16.1","","1.9","","0.0","","12.5","","0.0","","12.5","","","","20","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-06","2022","06","06","","17.4","","9.2","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","22","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-07","2022","06","07","","18.0","","8.9","","13.5","","4.5","","0.0","","0.8","","0.0","","0.8","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-08","2022","06","08","","19.8","","12.7","","16.3","","1.7","","0.0","","0.2","","0.0","","0.2","","","","12","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-09","2022","06","09","","14.8","","12.5","","13.7","","4.3","","0.0","","26.3","","0.0","","26.3","","","","9","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-10","2022","06","10","","20.9","","13.0","","17.0","","1.0","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-11","2022","06","11","","19.9","","11.8","","15.9","","2.1","","0.0","","0.2","","0.0","","0.2","","","","17","","31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-12","2022","06","12","","16.9","","12.2","","14.6","","3.4","","0.0","","4.5","","0.0","","4.5","","","","27","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-13","2022","06","13","","16.9","","12.5","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","28","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-14","2022","06","14","","17.8","","11.7","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","28","","49",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-15","2022","06","15","","15.7","","11.9","","13.8","","4.2","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-16","2022","06","16","","18.2","","11.8","","15.0","","3.0","","0.0","","0.6","","0.0","","0.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-17","2022","06","17","","18.3","","10.1","","14.2","","3.8","","0.0","","0.4","","0.0","","0.4","","","","30","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-18","2022","06","18","","18.6","","11.7","","15.2","","2.8","","0.0","","4.5","","0.0","","4.5","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-19","2022","06","19","","18.3","","12.2","","15.3","","2.7","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-20","2022","06","20","","19.4","","10.9","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","19","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-21","2022","06","21","","18.1","","13.2","","15.7","","2.3","","0.0","","0.2","","0.0","","0.2","","","","10","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-22","2022","06","22","","18.6","","13.0","","15.8","","2.2","","0.0","","0.0","T","0.0","","0.0","T","","","28","","44",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-23","2022","06","23","","18.1","","11.0","","14.6","","3.4","","0.0","","0.0","","0.0","","0.0","","","","29","","54",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-24","2022","06","24","","20.6","","6.6","","13.6","","4.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-25","2022","06","25","","22.9","","10.3","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-26","2022","06","26","","23.8","","13.0","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","30","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-27","2022","06","27","","26.2","","14.1","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-28","2022","06","28","","21.2","","14.1","","17.7","","0.3","","0.0","","1.3","","0.0","","1.3","","","","9","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-29","2022","06","29","","21.2","","13.3","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","17","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-06-30","2022","06","30","","21.3","","11.9","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-01","2022","07","01","","23.4","","13.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","","","18","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-02","2022","07","02","","20.5","","12.3","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-03","2022","07","03","","15.7","","12.8","","14.3","","3.7","","0.0","","9.7","","0.0","","9.7","","","","11","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-04","2022","07","04","","17.6","","12.6","","15.1","","2.9","","0.0","","2.6","","0.0","","2.6","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-05","2022","07","05","","20.7","","14.0","","17.4","","0.6","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-06","2022","07","06","","22.0","","15.9","","19.0","","0.0","","1.0","","1.5","","0.0","","1.5","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-07","2022","07","07","","22.9","","15.2","","19.1","","0.0","","1.1","","11.0","","0.0","","11.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-08","2022","07","08","","21.2","","14.8","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-09","2022","07","09","","21.4","","14.0","","17.7","","0.3","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-10","2022","07","10","","23.2","","14.8","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-11","2022","07","11","","24.3","","12.8","","18.6","","0.0","","0.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-12","2022","07","12","","22.4","","14.4","","18.4","","0.0","","0.4","","0.0","","0.0","","0.0","","","","27","","42",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-13","2022","07","13","","20.9","","15.6","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","28","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-14","2022","07","14","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","15","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-15","2022","07","15","","20.4","","15.0","","17.7","","0.3","","0.0","","1.3","","0.0","","1.3","","","","10","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-16","2022","07","16","","22.5","","14.5","","18.5","","0.0","","0.5","","0.0","T","0.0","","0.0","T","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-17","2022","07","17","","18.5","","13.3","","15.9","","2.1","","0.0","","1.8","","0.0","","1.8","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-18","2022","07","18","","20.6","","13.9","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","","","13","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-19","2022","07","19","","21.7","","12.5","","17.1","","0.9","","0.0","","0.0","","0.0","","0.0","","","","22","","31",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-20","2022","07","20","","23.4","","13.0","","18.2","","0.0","","0.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-21","2022","07","21","","23.2","","15.3","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","20","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-22","2022","07","22","","21.7","","14.0","","17.9","","0.1","","0.0","","0.0","","0.0","","0.0","","","","10","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-23","2022","07","23","","20.8","","12.5","","16.7","","1.3","","0.0","","0.0","","0.0","","0.0","","","","19","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-24","2022","07","24","","22.8","","13.4","","18.1","","0.0","","0.1","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-25","2022","07","25","","24.4","","16.4","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","30","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-26","2022","07","26","","27.0","","18.2","","22.6","","0.0","","4.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-27","2022","07","27","","30.4","","18.5","","24.5","","0.0","","6.5","","0.0","","0.0","","0.0","","","","22","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-28","2022","07","28","","27.9","","17.9","","22.9","","0.0","","4.9","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-29","2022","07","29","","28.6","","18.2","","23.4","","0.0","","5.4","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-30","2022","07","30","","28.8","","18.1","","23.5","","0.0","","5.5","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-07-31","2022","07","31","","27.8","","18.6","","23.2","","0.0","","5.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-01","2022","08","01","","24.4","","16.8","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-02","2022","08","02","","22.7","","17.3","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","28","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-03","2022","08","03","","21.6","","15.3","","18.5","","0.0","","0.5","","5.9","","0.0","","5.9","","","","11","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-04","2022","08","04","","20.4","","15.1","","17.8","","0.2","","0.0","","0.0","T","0.0","","0.0","T","","","24","","35",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-05","2022","08","05","","22.2","","11.8","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","","","29","","46",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-06","2022","08","06","","23.6","","13.9","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","30","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-07","2022","08","07","","24.2","","15.0","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-08","2022","08","08","","24.0","","15.1","","19.6","","0.0","","1.6","","0.0","","0.0","","0.0","","","","29","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-09","2022","08","09","","24.6","","15.4","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-10","2022","08","10","","","M","","M","","M","","M","","M","0.5","","0.0","","0.5","","","","12","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-11","2022","08","11","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-12","2022","08","12","","24.6","","13.2","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","23","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-13","2022","08","13","","24.2","","16.1","","20.2","","0.0","","2.2","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-14","2022","08","14","","23.9","","15.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","","","20","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-15","2022","08","15","","26.4","","14.8","","20.6","","0.0","","2.6","","0.0","","0.0","","0.0","","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-16","2022","08","16","","24.6","","16.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-17","2022","08","17","","25.9","","14.9","","20.4","","0.0","","2.4","","0.0","","0.0","","0.0","","","","30","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-18","2022","08","18","","26.8","","17.3","","22.1","","0.0","","4.1","","0.0","","0.0","","0.0","","","","29","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-19","2022","08","19","","26.9","","18.6","","22.8","","0.0","","4.8","","0.0","T","0.0","","0.0","T","","","7","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-20","2022","08","20","","24.8","","17.4","","21.1","","0.0","","3.1","","0.0","","0.0","","0.0","","","","20","","45",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-21","2022","08","21","","23.7","","17.9","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","12","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-22","2022","08","22","","25.1","","14.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-23","2022","08","23","","23.8","","14.2","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-24","2022","08","24","","25.2","","16.2","","20.7","","0.0","","2.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-25","2022","08","25","","26.1","","17.1","","21.6","","0.0","","3.6","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-26","2022","08","26","","20.9","","15.3","","18.1","","0.0","","0.1","","0.0","T","0.0","","0.0","T","","","11","","38",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-27","2022","08","27","","21.2","","15.4","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","","","27","","60",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-28","2022","08","28","","22.6","","12.8","","17.7","","0.3","","0.0","","0.0","","0.0","","0.0","","","","19","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-29","2022","08","29","","24.8","","14.5","","19.7","","0.0","","1.7","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-30","2022","08","30","","25.5","","16.1","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-08-31","2022","08","31","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-01","2022","09","01","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-02","2022","09","02","","23.5","","15.0","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-03","2022","09","03","","23.2","","14.6","","18.9","","0.0","","0.9","","0.0","","0.0","","0.0","","","","11","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-04","2022","09","04","","20.2","","15.3","","17.8","","0.2","","0.0","","4.9","","0.0","","4.9","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-05","2022","09","05","","19.8","","11.8","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-06","2022","09","06","","21.4","","9.8","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-07","2022","09","07","","21.0","","12.6","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","","","29","","67",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-08","2022","09","08","","18.9","","9.2","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","28","","53",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-09","2022","09","09","","19.6","","12.8","","16.2","","1.8","","0.0","","0.0","","0.0","","0.0","","","","30","","40",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-10","2022","09","10","","23.6","","11.2","","17.4","","0.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-11","2022","09","11","","26.3","","12.2","","19.3","","0.0","","1.3","","0.0","T","0.0","","0.0","T","","","5","","34",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-12","2022","09","12","","22.9","","14.6","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-13","2022","09","13","","19.8","","11.1","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-14","2022","09","14","","20.6","","13.7","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","20","","33",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-15","2022","09","15","","17.9","","13.8","","15.9","","2.1","","0.0","","0.3","","0.0","","0.3","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-16","2022","09","16","","17.9","","12.1","","15.0","","3.0","","0.0","","1.6","","0.0","","1.6","","","","28","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-17","2022","09","17","","17.5","","9.2","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","","","28","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-18","2022","09","18","","18.8","","10.1","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","29","","36",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-19","2022","09","19","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-20","2022","09","20","","20.8","","5.7","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","30","","37",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-21","2022","09","21","","20.1","","6.4","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-22","2022","09","22","","20.4","","9.3","","14.9","","3.1","","0.0","","0.0","","0.0","","0.0","","","","10","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-23","2022","09","23","","17.5","","12.8","","15.2","","2.8","","0.0","","0.0","T","0.0","","0.0","T","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-24","2022","09","24","","19.5","","12.0","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-25","2022","09","25","","20.2","","9.8","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-26","2022","09","26","","21.7","","9.9","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-27","2022","09","27","","22.1","","11.0","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-28","2022","09","28","","20.3","","13.2","","16.8","","1.2","","0.0","","0.2","","0.0","","0.2","","","","4","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-29","2022","09","29","","19.7","","11.8","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-09-30","2022","09","30","","18.6","","10.4","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","","","30","","32",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-01","2022","10","01","","19.5","","9.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-02","2022","10","02","","19.7","","9.8","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-03","2022","10","03","","21.0","","8.3","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-04","2022","10","04","","19.4","","11.3","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-05","2022","10","05","","18.1","","11.8","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-06","2022","10","06","","19.4","","8.6","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-07","2022","10","07","","20.4","","10.0","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-08","2022","10","08","","19.4","","9.1","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-09","2022","10","09","","18.4","","10.4","","14.4","","3.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-10","2022","10","10","","19.1","","9.5","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","","","29","","63",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-11","2022","10","11","","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","","","29","","56",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-12","2022","10","12","","16.0","","5.9","","11.0","","7.0","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-13","2022","10","13","","17.7","","6.1","","11.9","","6.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-14","2022","10","14","","18.3","","6.4","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-15","2022","10","15","","17.7","","6.4","","12.1","","5.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-16","2022","10","16","","20.2","","6.0","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-17","2022","10","17","","18.2","","10.1","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-18","2022","10","18","","16.6","","7.0","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-19","2022","10","19","","13.9","","5.8","","9.9","","8.1","","0.0","","0.0","","0.0","","0.0","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-20","2022","10","20","","17.1","","9.2","","13.2","","4.8","","0.0","","0.0","","0.0","","0.0","","","","29","","42",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-21","2022","10","21","","13.0","","7.6","","10.3","","7.7","","0.0","","1.4","","0.0","","1.4","","","","28","","47",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-22","2022","10","22","","12.3","","5.8","","9.1","","8.9","","0.0","","0.2","","0.0","","0.2","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-23","2022","10","23","","11.9","","3.3","","7.6","","10.4","","0.0","","6.7","","0.0","","6.7","","","","","M","","M"
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-24","2022","10","24","","13.3","","7.4","","10.4","","7.6","","0.0","","13.0","","0.0","","13.0","","","","26","","48",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-25","2022","10","25","","10.2","","7.4","","8.8","","9.2","","0.0","","17.2","","0.0","","17.2","","","","11","","49",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-26","2022","10","26","","10.2","","4.7","","7.5","","10.5","","0.0","","4.3","","0.0","","4.3","","","","29","","39",""
"-123.18","49.19","VANCOUVER INTL A","1108395","2022-10-27","2022","10","27","","12.2","","8.3","","10.3","","7.7","","0.0","","17.0","","0.0","","17.0","","","","14","","55",""
